date,pm25,station,was_observed,pm25_imputed,pm25_lag_1d,pm25_lag_2d,pm25_lag_3d,pm25_lag_7d,pm25_lag_14d,pm25_lag_30d,rolling_mean_3d,rolling_mean_7d,rolling_mean_14d,rolling_mean_30d,rolling_std_7d,rolling_min_7d,rolling_max_7d,rolling_std_30d,rolling_min_30d,rolling_max_30d,diff_1d,diff_7d,diff_30d,pct_change_1d,pct_change_7d,diff_of_diff,seasonal_trend,seasonal_component,seasonal_residual,trend_avg_3d,trend_avg_7d,trend_avg_14d,trend_diff_1_2,trend_diff_1_7,trend_diff_7_14,trend_rate_3d,trend_rate_7d,trend_rate_14d,trend_volatility_7d,trend_volatility_14d,trend_ratio_7d,trend_ratio_30d,trend_cumsum_7d,day_of_year_sin,day_of_year_cos,day_of_week_sin,day_of_week_cos,day_of_month_sin,day_of_month_cos
2022-06-02,10.75,London Marylebone Road,True,False,8.915714285714285,8.915714285714285,8.915714285714285,8.915714285714285,8.915714285714285,12.667,8.915714285714285,8.915714285714285,8.915714285714285,8.551469047619047,3.6204883537514544e-07,8.915714285714285,8.915714285714285,1.4880795309403838,4.64,12.667,0.0,0.0,-3.5422857142857147,0.0,0.0,0.0,13.714734416177428,0.6521983289588004,-3.616932745136229,8.915714285714285,8.915714285714285,8.915714285714285,0.0,0.0,0.0,0.0,0.0,0.0,3.6204883537514544e-07,0.0,1.0,1.0425944637192663,62.41,0.48627270710869,-0.8738071036110808,0.43388373911755823,-0.900968867902419,0.40673664307580015,0.9135454576426009
2022-06-03,11.708,London Marylebone Road,True,False,10.75,8.915714285714285,8.915714285714285,8.915714285714285,8.915714285714285,10.2285,9.527142857142856,9.177755102040816,9.04673469387755,8.487569047619047,0.6932948333484508,8.915714285714285,10.75,1.338945635762298,4.64,10.75,1.8342857142857145,1.8342857142857145,-1.9169999999999998,20.573626021470925,20.573626021470925,1.8342857142857145,13.711652224396609,-0.07898804773507773,-1.924664176661531,9.527142857142856,9.177755102040816,9.04673469387755,1.8342857142857145,1.8342857142857145,0.0,0.6114285714285715,0.26204081632653065,0.13102040816326532,0.6932948333484508,0.4902334780222186,1.1713104000355785,1.2665581793429552,64.24428571428571,0.4711595076738638,-0.8820480249558537,-0.433883739117558,-0.9009688679024191,0.5877852522924731,0.8090169943749475
2022-06-04,10.299,London Marylebone Road,False,True,11.708,10.75,8.915714285714285,8.915714285714285,8.915714285714285,7.79,10.45790476190476,9.576653061224489,9.246183673469387,8.536885714285715,1.1621519648929366,8.915714285714285,11.708,1.4294664784824096,4.64,11.708,0.9580000000000002,2.7922857142857147,1.4794999999999998,8.911627906976749,31.31869892645409,-0.8762857142857143,13.714761813437704,3.2849170824203613,-6.700678895858066,10.45790476190476,9.576653061224489,9.246183673469387,0.9580000000000002,2.7922857142857147,0.0,0.9307619047619049,0.39889795918367354,0.19944897959183677,1.1621519648929366,0.860792272110699,1.2225565576146071,1.371460318416552,67.03657142857142,0.4559066935084588,-0.8900275764346767,-0.9749279121818236,-0.2225209339563146,0.7431448254773942,0.6691306063588582
2022-06-05,8.89,London Marylebone Road,True,False,10.299,11.708,10.75,8.915714285714285,8.915714285714285,7.08,10.918999999999999,9.774265306122448,9.344989795918366,8.620519047619048,1.148562433122179,8.915714285714285,11.708,1.4573858319563164,4.64,11.708,-1.4090000000000007,1.383285714285714,2.5089999999999995,-12.034506320464644,15.515141804198041,-2.367000000000001,13.73808236138291,-2.9363443627666657,-1.9117379986162435,10.918999999999999,9.774265306122448,9.344989795918366,-1.4090000000000007,1.383285714285714,0.0,-0.1503333333333335,0.19761224489795914,0.09880612244897957,1.148562433122179,0.8985055313356575,1.0536853336228622,1.1947076438331798,68.41985714285714,0.440518784350495,-0.8977433935342337,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2022-06-06,7.17,London Marylebone Road,True,False,8.89,10.299,11.708,8.915714285714285,8.915714285714285,5.4,10.299,9.770591836734694,9.34315306122449,8.68085238095238,1.1518025578055011,8.89,11.708,1.4285928469302602,4.64,11.708,-1.408999999999999,-0.025714285714284912,1.8100000000000005,-13.680939897077371,-0.2884153180579996,1.7763568394002505e-15,13.741200169602088,-2.61738443809068,-3.953815731511408,10.299,9.770591836734694,9.34315306122449,-1.408999999999999,-0.025714285714284912,0.0,-0.9393333333333332,-0.0036734693877549874,-0.0018367346938774937,1.1518025578055011,0.8994763215055149,0.9098732347590334,1.02409298187198,68.39414285714285,0.42500033996955416,-0.9051931898913974,0.0,1.0,0.9510565162951535,0.30901699437494745
2022-06-07,7.01,London Marylebone Road,True,False,7.17,8.89,10.299,8.915714285714285,8.915714285714285,4.64,8.786333333333332,9.521204081632652,9.21845918367347,8.739852380952382,1.503152093673623,7.17,11.708,1.320915313766432,4.64,11.708,-1.7200000000000006,-1.7457142857142856,1.7699999999999996,-19.34758155230597,-19.580195481493345,-0.3110000000000017,13.737515238095238,-2.550724239442091,-4.176790998653147,8.786333333333332,9.521204081632652,9.21845918367347,-1.7200000000000006,-1.7457142857142856,0.0,-1.043,-0.24938775510204078,-0.12469387755102039,1.503152093673623,1.0684265903170953,0.7530560146097112,0.8203799889831418,66.64842857142857,0.4093559588156213,-0.9123747579707273,0.7818314824680298,0.6234898018587336,0.9945218953682733,0.10452846326765346
2022-06-08,9.06,London Marylebone Road,True,False,7.01,7.17,8.89,8.915714285714285,8.915714285714285,7.51,7.689999999999999,9.248959183673469,9.082336734693877,8.818852380952382,1.778459274938373,7.01,11.708,1.1233581188503547,5.09,11.708,-0.16000000000000014,-1.9057142857142857,2.37,-2.231520223152028,-21.37477968274315,1.5600000000000005,13.758342635355513,-4.131898013396241,-0.5664446219592714,7.689999999999999,9.248959183673469,9.082336734693877,-0.16000000000000014,-1.9057142857142857,0.0,-0.6266666666666669,-0.27224489795918366,-0.13612244897959183,1.778459274938373,1.220535409713564,0.7579231198656661,0.7948880077798697,64.74271428571429,0.39359027665646673,-0.9192859697186104,0.9749279121818236,-0.22252093395631434,0.9945218953682734,-0.10452846326765333
2022-06-09,6.85,London Marylebone Road,True,False,9.06,7.01,7.17,10.75,8.915714285714285,5.09,7.746666666666665,9.269571428571428,9.092642857142858,8.870519047619048,1.7747856074413852,7.01,11.708,1.0964054862506865,5.09,11.708,2.0500000000000007,0.14428571428571502,1.5500000000000007,29.243937232524985,1.618330395769907,2.210000000000001,13.777967292889759,-0.2555394585832689,-6.6724278343064904,7.746666666666665,9.269571428571428,9.092642857142858,2.0500000000000007,-1.6899999999999995,1.8342857142857145,0.6300000000000002,-0.24142857142857135,0.010306122448979644,1.7747856074413852,1.2196290667410161,0.9773914651625134,1.0213607514243275,64.887,0.3777079652039649,-0.9259247771938498,0.43388373911755823,-0.900968867902419,0.9510565162951536,-0.30901699437494734
2022-06-10,6.96,London Marylebone Road,True,False,6.85,9.06,7.01,11.708,8.915714285714285,9.52,7.639999999999998,8.712428571428571,8.945091836734694,8.929185714285714,1.8434109559132712,6.85,11.708,0.9200443081006773,6.85,11.708,-2.210000000000001,-3.9000000000000004,1.7599999999999998,-24.39293598233997,-36.27906976744186,-4.260000000000002,13.784076881930854,-1.5785272051401584,-5.245549676790696,7.639999999999998,8.712428571428571,8.945091836734694,-2.210000000000001,-4.8580000000000005,2.7922857142857147,-0.05333333333333338,-0.6940000000000001,-0.14755102040816329,1.8434109559132712,1.359603471613113,0.7862331316510076,0.7671472202712454,60.986999999999995,0.36171373072976765,-0.9322892131745133,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983
2022-06-11,4.67,London Marylebone Road,True,False,6.96,6.85,9.06,10.299,8.915714285714285,8.61,7.623333333333332,8.034142857142857,8.805397959183674,8.84385238095238,1.370282261503299,6.85,10.299,0.9801150858004426,6.85,11.708,0.11000000000000032,-4.748,-2.5599999999999996,1.6058394160584077,-40.55346771438333,2.320000000000001,13.79229332028702,-2.5665404311491042,-6.555752889137917,7.623333333333332,8.034142857142857,8.805397959183674,0.11000000000000032,-3.3389999999999995,1.383285714285714,-0.7000000000000002,-0.4769999999999999,-0.1396938775510204,1.370282261503299,1.4596444785290643,0.8663027436476466,0.7869873557580218,56.239,0.3456123126707335,-0.9383773917408641,-0.9749279121818236,-0.2225209339563146,0.7431448254773945,-0.6691306063588579
2022-06-12,6.16,London Marylebone Road,True,False,4.67,6.96,6.85,8.89,8.915714285714285,8.711904761904762,6.159999999999999,7.2299999999999995,8.502132653061224,8.712519047619047,1.4678442242509173,4.67,9.06,1.2416208162576634,4.67,11.708,-2.29,-5.629,-3.9399999999999995,-32.90229885057472,-54.655791824448976,-2.4000000000000004,13.807712498369213,3.1869373017460596,-10.834649800115272,6.159999999999999,7.2299999999999995,8.502132653061224,-2.29,-4.220000000000001,-0.025714285714284912,-0.7266666666666666,-0.602857142857143,-0.30326530612244895,1.4678442242509173,1.829230077518128,0.6459197786998617,0.5360103059144777,50.61,0.3294084822245304,-0.9441875088341993,-0.7818314824680299,0.6234898018587334,0.5877852522924732,-0.8090169943749473
2022-06-13,6.44365,London Marylebone Road,False,True,6.16,4.67,6.96,7.17,8.915714285714285,8.813809523809523,5.929999999999999,6.839999999999999,8.305295918367346,8.627455555555555,1.3071597709028429,4.67,9.06,1.3261991901959582,4.67,11.708,1.4900000000000002,-2.7300000000000004,-2.551904761904762,31.90578158458244,-30.708661417322837,3.7800000000000002,13.835698799739077,-0.8713308990285668,-6.520717900710511,5.929999999999999,6.839999999999999,8.305295918367346,1.4900000000000002,-1.0099999999999998,-1.7457142857142856,-0.2666666666666666,-0.14428571428571427,-0.19683673469387752,1.3071597709028429,1.9269582365515285,0.9005847953216376,0.7139996213638372,47.879999999999995,0.3131070409358269,-0.9497178427914316,0.0,1.0,0.40673664307580004,-0.913545457642601
