date,temperature_max_c,temperature_min_c,temperature_avg_c,temperature_max_c_iqr_outlier,temperature_min_c_iqr_outlier,temperature_avg_c_iqr_outlier
2024-03-14,17.20759,7.51834,12.362964999999999,False,False,False
2024-03-15,15.69874,11.12163,13.410185,False,False,False
2024-03-16,13.23572,5.46708,9.3514,False,False,False
2024-03-17,15.7373,8.97429,12.355795,False,False,False
2024-03-18,14.70104,7.65314,11.17709,False,False,False
2024-03-19,12.94873,9.98777,11.46825,False,False,False
2024-03-20,17.43663,9.77868,13.607655000000001,False,False,False
2024-03-21,16.39793,6.667,11.532464999999998,False,False,False
2024-03-22,12.10182,9.32168,10.71175,False,False,False
2024-03-23,11.01771,3.84305,7.4303799999999995,False,False,False
2024-03-24,13.2958,5.18086,9.23833,False,False,False
2024-03-25,12.26257,3.49359,7.878080000000001,False,False,False
2024-03-26,14.41787,7.80605,11.11196,False,False,False
2024-03-27,11.5817,4.21982,7.90076,False,False,False
2024-03-28,10.95268,4.42943,7.691055,False,False,False
2024-03-29,14.11626,6.71296,10.41461,False,False,False
2024-03-30,15.5519,3.63049,9.591194999999999,False,False,False
2024-03-31,13.25898,4.91605,9.087515,False,False,False
2024-04-01,14.80877,6.80841,10.80859,False,False,False
2024-04-02,15.20079,8.47554,11.838165,False,False,False
2024-04-03,13.63012,9.61134,11.62073,False,False,False
2024-04-04,15.95114,9.64729,12.799215,False,False,False
2024-04-05,17.69812,11.5368,14.61746,False,False,False
2024-04-06,19.01215,13.03119,16.02167,False,False,False
2024-04-07,16.31149,11.05204,13.681764999999999,False,False,False
2024-04-08,17.70852,8.09851,12.903514999999999,False,False,False
2024-04-09,13.19941,7.8659,10.532655,False,False,False
2024-04-10,14.31231,3.87421,9.09326,False,False,False
2024-04-11,18.90705,10.44506,14.676055000000002,False,False,False
2024-04-12,20.86329,9.57687,15.22008,False,False,False
2024-04-13,20.49109,10.58419,15.53764,False,False,False
2024-04-14,14.69152,8.30769,11.499604999999999,False,False,False
2024-04-15,12.83038,6.69745,9.763915,False,False,False
2024-04-16,13.58543,6.46928,10.027355,False,False,False
2024-04-17,12.3839,3.57801,7.980955,False,False,False
2024-04-18,14.19789,3.9248,9.061345,False,False,False
2024-04-19,15.0983,7.60522,11.35176,False,False,False
2024-04-20,11.28335,3.22975,7.256550000000001,False,False,False
2024-04-21,11.74752,4.36286,8.05519,False,False,False
2024-04-22,9.55036,2.48745,6.018905,False,False,False
2024-04-23,11.6523,5.2949,8.473600000000001,False,False,False
2024-04-24,10.49199,3.79416,7.143075,False,False,False
2024-04-25,12.5177,2.03554,7.276619999999999,False,False,False
2024-04-26,13.37695,3.41529,8.39612,False,False,False
2024-04-27,11.67504,5.74101,8.708025,False,False,False
2024-04-28,12.95016,6.90819,9.929175,False,False,False
2024-04-29,16.35862,5.31436,10.83649,False,False,False
2024-04-30,19.10514,5.91103,12.508085,False,False,False
2024-05-01,19.63956,9.4715,14.555530000000001,False,False,False
2024-05-02,16.26414,11.01939,13.641765,False,False,False
2024-05-03,13.62589,9.07631,11.351099999999999,False,False,False
2024-05-04,17.59939,7.02527,12.31233,False,False,False
2024-05-05,18.53054,5.14552,11.83803,False,False,False
2024-05-06,15.75997,7.93807,11.84902,False,False,False
2024-05-07,19.57518,8.52126,14.04822,False,False,False
2024-05-08,20.59659,8.09765,14.34712,False,False,False
2024-05-09,23.47484,8.85099,16.162914999999998,False,False,False
2024-05-10,23.45446,9.45588,16.455170000000003,False,False,False
2024-05-11,22.73013,9.50078,16.115455,False,False,False
2024-05-12,26.17296,11.56485,18.868904999999998,False,False,False
2024-05-13,18.50555,11.61096,15.058254999999999,False,False,False
2024-05-14,17.1525,13.48501,15.318755,False,False,False
2024-05-15,20.57965,12.65801,16.618830000000003,False,False,False
2024-05-16,18.00088,9.58982,13.79535,False,False,False
2024-05-17,21.82744,8.86957,15.348505,False,False,False
2024-05-18,19.87118,11.1059,15.48854,False,False,False
2024-05-19,22.79092,8.76005,15.775485,False,False,False
2024-05-20,20.8651,9.19548,15.03029,False,False,False
2024-05-21,14.63286,11.28889,12.960875000000001,False,False,False
2024-05-22,15.5757,12.36637,13.971035,False,False,False
2024-05-23,18.76268,11.71382,15.23825,False,False,False
2024-05-24,18.65435,7.87762,13.265985,False,False,False
2024-05-25,20.62601,7.67592,14.150965,False,False,False
2024-05-26,19.96987,11.92201,15.94594,False,False,False
2024-05-27,17.60948,10.39304,14.00126,False,False,False
2024-05-28,17.65731,9.23503,13.446169999999999,False,False,False
2024-05-29,20.4576,12.65558,16.55659,False,False,False
2024-05-30,18.44818,12.44842,15.4483,False,False,False
2024-05-31,14.45654,11.7943,13.12542,False,False,False
2024-06-01,16.69339,9.16754,12.930465000000002,False,False,False
2024-06-02,22.94636,9.43275,16.189555,False,False,False
2024-06-03,20.73953,10.88828,15.813904999999998,False,False,False
2024-06-04,20.18416,14.31368,17.24892,False,False,False
2024-06-05,17.35994,6.83097,12.095455000000001,False,False,False
2024-06-06,18.66097,8.52027,13.59062,False,False,False
2024-06-07,19.67265,6.89155,13.2821,False,False,False
2024-06-08,19.27699,9.30827,14.29263,False,False,False
2024-06-09,16.89707,5.11156,11.004315,False,False,False
2024-06-10,16.11198,9.99455,13.053265,False,False,False
2024-06-11,16.55186,6.13038,11.34112,False,False,False
2024-06-12,16.94294,6.64447,11.793705,False,False,False
2024-06-13,16.91684,6.11116,11.514,False,False,False
2024-06-14,19.28396,11.0999,15.19193,False,False,False
2024-06-15,18.01751,9.57557,13.79654,False,False,False
2024-06-16,20.99733,10.8219,15.909615,False,False,False
2024-06-17,22.36354,9.27042,15.816980000000001,False,False,False
2024-06-18,22.04271,10.98512,16.513915,False,False,False
2024-06-19,20.86009,11.86127,16.36068,False,False,False
2024-06-20,22.74475,7.83724,15.290995,False,False,False
2024-06-21,24.65912,9.54845,17.103785000000002,False,False,False
2024-06-22,22.79651,13.70949,18.253,False,False,False
2024-06-23,24.22079,10.08569,17.15324,False,False,False
2024-06-24,27.08588,14.18835,20.637115,False,False,False
2024-06-25,28.70484,12.71601,20.710425,False,False,False
2024-06-26,28.96041,14.48118,21.720795,False,False,False
2024-06-27,24.44098,15.80849,20.124735,False,False,False
2024-06-28,20.8258,11.63488,16.23034,False,False,False
2024-06-29,24.40687,9.17934,16.793105,False,False,False
2024-06-30,20.53527,13.65635,17.09581,False,False,False
2024-07-01,20.22271,13.11668,16.669695,False,False,False
2024-07-02,18.91586,12.97294,15.944399999999998,False,False,False
2024-07-03,19.14482,11.56632,15.35557,False,False,False
2024-07-04,20.93712,11.81842,16.377769999999998,False,False,False
2024-07-05,21.26326,12.74541,17.004334999999998,False,False,False
2024-07-06,17.38683,11.89698,14.641905,False,False,False
2024-07-07,18.27563,9.72145,13.99854,False,False,False
2024-07-08,19.57605,9.10035,14.3382,False,False,False
2024-07-09,19.56959,14.14453,16.85706,False,False,False
2024-07-10,21.79022,15.22706,18.50864,False,False,False
2024-07-11,22.98167,12.04573,17.5137,False,False,False
2024-07-12,18.98937,13.21463,16.102,False,False,False
2024-07-13,20.17189,11.99643,16.08416,False,False,False
2024-07-14,22.1576,11.00497,16.581285,False,False,False
2024-07-15,21.38649,9.68124,15.533864999999999,False,False,False
2024-07-16,21.65311,13.67251,17.66281,False,False,False
2024-07-17,23.95357,11.9423,17.947935,False,False,False
2024-07-18,27.45018,12.75136,20.10077,False,False,False
2024-07-19,30.71185,14.5698,22.640825,False,False,False
2024-07-20,23.65079,15.9554,19.803095,False,False,False
2024-07-21,23.3748,17.04404,20.20942,False,False,False
2024-07-22,23.85346,12.36964,18.11155,False,False,False
2024-07-23,23.5271,16.5315,20.0293,False,False,False
2024-07-24,24.69969,14.40486,19.552275,False,False,False
2024-07-25,20.23702,15.33819,17.787605,False,False,False
2024-07-26,23.11671,12.63204,17.874375,False,False,False
2024-07-27,23.75736,11.32511,17.541235,False,False,False
2024-07-28,26.23724,10.73187,18.484555,False,False,False
2024-07-29,28.47379,12.28916,20.381475000000002,False,False,False
2024-07-30,31.0916,14.71826,22.90493,False,False,False
2024-07-31,28.58371,18.05543,23.31957,False,False,False
2024-08-01,28.90877,17.50317,23.20597,False,False,False
2024-08-02,27.41359,17.34392,22.378754999999998,False,False,False
2024-08-03,24.96823,17.37753,21.17288,False,False,False
2024-08-04,23.15112,11.72188,17.4365,False,False,False
2024-08-05,25.49777,13.25496,19.376365,False,False,False
2024-08-06,22.52387,16.70924,19.616554999999998,False,False,False
2024-08-07,22.00616,10.87152,16.43884,False,False,False
2024-08-08,21.44164,12.21307,16.827355,False,False,False
2024-08-09,24.75081,17.53364,21.142225,False,False,False
2024-08-10,24.4507,13.56054,19.00562,False,False,False
2024-08-11,28.63315,15.14523,21.88919,False,False,False
2024-08-12,32.59574,17.87873,25.237235,False,False,False
2024-08-13,26.64954,13.46839,20.058965,False,False,False
2024-08-14,24.04125,16.10094,20.071095,False,False,False
2024-08-15,22.85512,13.78594,18.320529999999998,False,False,False
2024-08-16,24.61068,14.84057,19.725625,False,False,False
2024-08-17,23.28261,11.10139,17.192,False,False,False
2024-08-18,23.58423,11.8097,17.696965,False,False,False
2024-08-19,21.04127,10.1461,15.593685,False,False,False
2024-08-20,23.68074,16.95486,20.3178,False,False,False
2024-08-21,21.16303,10.91376,16.038395,False,False,False
2024-08-22,19.74777,14.62442,17.186095,False,False,False
2024-08-23,22.7962,16.7061,19.75115,False,False,False
2024-08-24,17.86328,13.47706,15.670169999999999,False,False,False
2024-08-25,20.71836,9.57677,15.147565,False,False,False
2024-08-26,22.85296,14.53358,18.69327,False,False,False
2024-08-27,25.34409,13.93276,19.638425,False,False,False
2024-08-28,28.70966,12.86295,20.786305,False,False,False
2024-08-29,23.02227,12.27514,17.648705,False,False,False
2024-08-30,22.97583,9.56057,16.2682,False,False,False
2024-08-31,20.83172,14.29428,17.563000000000002,False,False,False
2024-09-01,28.54639,16.01014,22.278264999999998,False,False,False
2024-09-02,21.7959,17.63938,19.71764,False,False,False
2024-09-03,23.68415,16.55386,20.119005,False,False,False
2024-09-04,20.02834,11.81604,15.92219,False,False,False
2024-09-05,19.44237,13.67292,16.557645,False,False,False
2024-09-06,20.17654,15.23628,17.706409999999998,False,False,False
2024-09-07,20.63779,12.75482,16.696305,False,False,False
2024-09-08,21.10326,13.2696,17.18643,False,False,False
2024-09-09,17.48823,13.52549,15.50686,False,False,False
2024-09-10,19.38937,10.08336,14.736365,False,False,False
2024-09-11,16.32258,7.36706,11.844819999999999,False,False,False
2024-09-12,15.85531,5.73898,10.797145,False,False,False
2024-09-13,17.3999,3.79261,10.596255,False,False,False
2024-09-14,19.44221,4.10125,11.77173,False,False,False
2024-09-15,19.94115,7.13963,13.54039,False,False,False
2024-09-16,20.54221,12.00506,16.273635,False,False,False
2024-09-17,21.26309,9.00788,15.135485,False,False,False
2024-09-18,23.60434,14.731,19.16767,False,False,False
2024-09-19,25.00224,15.95468,20.47846,False,False,False
2024-09-20,23.32701,15.25033,19.28867,False,False,False
2024-09-21,24.04683,14.71433,19.380580000000002,False,False,False
2024-09-22,21.0658,15.816,18.4409,False,False,False
2024-09-23,18.68338,15.38129,17.032335,False,False,False
2024-09-24,17.04272,13.4504,15.246559999999999,False,False,False
2024-09-25,17.67264,10.56571,14.119175,False,False,False
2024-09-26,18.41872,11.38304,14.90088,False,False,False
2024-09-27,13.49759,9.18509,11.34134,False,False,False
2024-09-28,15.32956,3.25639,9.292975,False,False,False
2024-09-29,15.37054,4.01597,9.693255,False,False,False
2024-09-30,17.36512,9.76808,13.566600000000001,False,False,False
2024-10-01,14.4356,11.3091,12.87235,False,False,False
2024-10-02,17.18625,11.71447,14.45036,False,False,False
2024-10-03,16.0754,9.03785,12.556625,False,False,False
2024-10-04,17.22632,4.03336,10.629840000000002,False,False,False
2024-10-05,17.63885,6.33125,11.985050000000001,False,False,False
2024-10-06,15.27847,10.18073,12.729600000000001,False,False,False
2024-10-07,19.20537,10.22794,14.716655,False,False,False
2024-10-08,18.18334,11.28975,14.736545,False,False,False
2024-10-09,16.26202,12.56431,14.413165,False,False,False
2024-10-10,12.34087,8.94089,10.64088,False,False,False
2024-10-11,13.66191,1.46917,7.56554,False,False,False
2024-10-12,15.22791,5.61516,10.421535,False,False,False
2024-10-13,10.9636,4.32496,7.64428,False,False,False
2024-10-14,12.86105,6.62408,9.742565,False,False,False
2024-10-15,17.4822,9.74751,13.614854999999999,False,False,False
2024-10-16,21.65642,12.80536,17.230890000000002,False,False,False
2024-10-17,18.44057,13.72416,16.082365,False,False,False
2024-10-18,17.14371,7.22563,12.184669999999999,False,False,False
2024-10-19,17.70227,9.80415,13.75321,False,False,False
2024-10-20,17.62846,9.32709,13.477775000000001,False,False,False
2024-10-21,14.28886,11.609,12.94893,False,False,False
2024-10-22,16.9104,6.85909,11.884744999999999,False,False,False
2024-10-23,17.13315,9.85923,13.49619,False,False,False
2024-10-24,17.95249,7.495,12.723745000000001,False,False,False
2024-10-25,16.4608,10.977,13.7189,False,False,False
2024-10-26,14.65743,7.97701,11.317219999999999,False,False,False
2024-10-27,15.78106,6.04555,10.913305000000001,False,False,False
2024-10-28,15.06817,9.24343,12.1558,False,False,False
2024-10-29,15.68831,11.34629,13.517299999999999,False,False,False
2024-10-30,14.43398,11.77714,13.10556,False,False,False
2024-10-31,14.83097,7.98873,11.40985,False,False,False
2024-11-01,12.57957,10.5478,11.563685,False,False,False
2024-11-02,14.35025,10.93719,12.64372,False,False,False
2024-11-03,12.67733,11.55512,12.116225,False,False,False
2024-11-04,12.84312,10.23996,11.541540000000001,False,False,False
2024-11-05,11.28784,8.78906,10.03845,False,False,False
2024-11-06,10.80727,8.80353,9.8054,False,False,False
2024-11-07,12.0881,9.07276,10.58043,False,False,False
2024-11-08,9.43371,8.35399,8.89385,False,False,False
2024-11-09,8.56346,7.40745,7.985455,False,False,False
2024-11-10,11.9173,5.38109,8.649194999999999,False,False,False
2024-11-11,11.83344,7.36586,9.59965,False,False,False
2024-11-12,12.57675,4.26937,8.42306,False,False,False
2024-11-13,11.9255,7.38701,9.656255,False,False,False
2024-11-14,12.47162,5.30513,8.888375,False,False,False
2024-11-15,9.90399,8.10997,9.00698,False,False,False
2024-11-16,10.94595,2.6832,6.814575,False,False,False
2024-11-17,10.88294,6.60536,8.74415,False,False,False
2024-11-18,11.5518,5.81229,8.682045,False,False,False
2024-11-19,4.3576,1.74734,3.0524699999999996,False,False,False
2024-11-20,5.29498,-1.51724,1.8888699999999998,False,False,False
2024-11-21,3.99037,-1.48718,1.251595,False,False,False
2024-11-22,8.64936,-1.13102,3.75917,False,False,False
2024-11-23,16.36551,-0.10612,8.129695,False,False,False
2024-11-24,17.63155,8.46313,13.04734,False,False,False
2024-11-25,12.0714,9.33207,10.701735,False,False,False
2024-11-26,11.19673,4.62167,7.9092,False,False,False
2024-11-27,7.33427,3.93719,5.635730000000001,False,False,False
2024-11-28,7.64452,-1.69901,2.9727550000000003,False,False,False
2024-11-29,11.31002,-0.55896,5.3755299999999995,False,False,False
2024-11-30,14.1174,5.13994,9.62867,False,False,False
2024-12-01,13.34815,10.30891,11.82853,False,False,False
2024-12-02,10.57449,7.98577,9.28013,False,False,False
2024-12-03,7.89994,4.74862,6.32428,False,False,False
2024-12-04,13.19402,0.696,6.94501,False,False,False
2024-12-05,14.15144,4.44599,9.298715,False,False,False
2024-12-06,12.85462,5.61114,9.23288,False,False,False
2024-12-07,7.96144,6.02851,6.994975,False,False,False
2024-12-08,8.30585,5.89026,7.098055,False,False,False
2024-12-09,8.07134,5.96535,7.018345,False,False,False
2024-12-10,7.23291,5.96416,6.598535,False,False,False
2024-12-11,6.94867,5.62447,6.286569999999999,False,False,False
2024-12-12,7.60037,4.71245,6.156409999999999,False,False,False
2024-12-13,5.50293,5.08979,5.29636,False,False,False
2024-12-14,9.21193,3.57039,6.39116,False,False,False
2024-12-15,12.30456,4.04328,8.17392,False,False,False
2024-12-16,11.5008,9.13853,10.319665,False,False,False
2024-12-17,13.74635,3.59556,8.670955,False,False,False
2024-12-18,14.18123,8.18436,11.182794999999999,False,False,False
2024-12-19,7.14048,5.46333,6.301905,False,False,False
2024-12-20,9.16852,1.1248,5.14666,False,False,False
2024-12-21,12.42636,2.22899,7.327675,False,False,False
2024-12-22,7.41244,4.08328,5.74786,False,False,False
2024-12-23,8.65678,3.63481,6.145795,False,False,False
2024-12-24,11.91389,3.72347,7.8186800000000005,False,False,False
2024-12-25,9.43317,8.21576,8.824465,False,False,False
2024-12-26,6.70989,6.0358,6.372845,False,False,False
2024-12-27,6.10401,5.40951,5.75676,False,False,False
2024-12-28,5.62366,3.21615,4.419905,False,False,False
2024-12-29,8.12578,2.71103,5.418405,False,False,False
2024-12-30,9.05168,3.09129,6.071484999999999,False,False,False
2024-12-31,12.29007,6.57913,9.4346,False,False,False
2025-01-01,12.25561,8.74756,10.501585,False,False,False
2025-01-02,4.32768,0.81573,2.571705,False,False,False
2025-01-03,5.01728,-3.44375,0.7867650000000002,False,False,False
2025-01-04,5.9199,-2.62118,1.6493600000000002,False,False,False
2025-01-05,12.72802,-1.10896,5.8095300000000005,False,False,False
2025-01-06,6.70723,4.26337,5.4853000000000005,False,False,False
2025-01-07,5.55382,0.46902,3.01142,False,False,False
2025-01-08,2.82675,-1.80957,0.5085900000000001,False,False,False
2025-01-09,3.97201,-0.71003,1.63099,False,False,False
2025-01-10,2.23745,-4.71292,-1.2377350000000003,False,False,False
2025-01-11,4.78359,-5.53509,-0.37575000000000003,False,False,False
2025-01-12,4.15843,-5.09667,-0.46911999999999976,False,False,False
2025-01-13,6.50941,-2.01711,2.24615,False,False,False
2025-01-14,10.21863,1.40802,5.813325,False,False,False
2025-01-15,9.42054,3.37358,6.397060000000001,False,False,False
2025-01-16,9.37312,5.70955,7.541335,False,False,False
2025-01-17,5.57019,4.84325,5.206720000000001,False,False,False
2025-01-18,3.19171,1.75486,2.473285,False,False,False
2025-01-19,3.38772,1.80227,2.594995,False,False,False
2025-01-20,6.25396,1.22743,3.740695,False,False,False
2025-01-21,5.79762,0.27902,3.03832,False,False,False
2025-01-22,4.75753,1.80094,3.279235,False,False,False
2025-01-23,10.50716,0.13425,5.320705,False,False,False
2025-01-24,11.15744,4.0161,7.58677,False,False,False
2025-01-25,8.12981,2.29205,5.21093,False,False,False
2025-01-26,9.98847,-1.43823,4.275119999999999,False,False,False
2025-01-27,9.77281,4.45345,7.11313,False,False,False
2025-01-28,10.15168,5.59966,7.87567,False,False,False
2025-01-29,8.38786,3.24852,5.8181899999999995,False,False,False
2025-01-30,8.13636,1.45242,4.79439,False,False,False
2025-01-31,8.00785,1.03638,4.522114999999999,False,False,False
2025-02-01,5.88248,4.45253,5.167505,False,False,False
2025-02-02,8.55133,-1.72863,3.41135,False,False,False
2025-02-03,8.47846,-1.60712,3.43567,False,False,False
2025-02-04,10.01569,2.85,6.4328449999999995,False,False,False
2025-02-05,10.10074,1.0699,5.58532,False,False,False
2025-02-06,8.37315,-0.52064,3.9262550000000003,False,False,False
2025-02-07,4.56634,1.70663,3.1364850000000004,False,False,False
2025-02-08,6.2137,2.60279,4.408245,False,False,False
2025-02-09,6.07608,-0.27164,2.9022200000000002,False,False,False
2025-02-10,4.337,3.40881,3.872905,False,False,False
2025-02-11,4.61753,2.30549,3.46151,False,False,False
2025-02-12,5.5604,3.21717,4.3887849999999995,False,False,False
2025-02-13,4.499,3.5844,4.0417,False,False,False
2025-02-14,6.12346,1.81932,3.97139,False,False,False
2025-02-15,6.10055,1.30108,3.700815,False,False,False
2025-02-16,5.18949,1.0345,3.1119950000000003,False,False,False
2025-02-17,6.55227,-1.89685,2.32771,False,False,False
2025-02-18,7.53717,-0.73191,3.40263,False,False,False
2025-02-19,11.6013,0.66078,6.1310400000000005,False,False,False
2025-02-20,12.97996,2.86884,7.9244,False,False,False
2025-02-21,15.48779,11.32645,13.407119999999999,False,False,False
2025-02-22,13.81976,9.07159,11.445675000000001,False,False,False
2025-02-23,11.15291,5.05766,8.105285,False,False,False
2025-02-24,14.20639,9.04241,11.624400000000001,False,False,False
2025-02-25,11.69771,6.57294,9.135325,False,False,False
2025-02-26,9.07724,1.82034,5.44879,False,False,False
2025-02-27,10.11426,3.23537,6.674815,False,False,False
2025-02-28,10.30769,-1.20472,4.551485,False,False,False
2025-03-01,10.07504,-1.26559,4.404725,False,False,False
2025-03-02,11.14593,-1.98795,4.57899,False,False,False
2025-03-03,12.59103,-2.33677,5.12713,False,False,False
2025-03-04,13.69787,-2.01203,5.8429199999999994,False,False,False
2025-03-05,14.65968,-1.58971,6.534985,False,False,False
2025-03-06,17.34854,0.63952,8.99403,False,False,False
2025-03-07,17.29905,6.58791,11.943480000000001,False,False,False
2025-03-08,17.42828,5.7384,11.58334,False,False,False
2025-03-09,18.11097,6.82351,12.467239999999999,False,False,False
2025-03-10,13.11312,8.16324,10.63818,False,False,False
2025-03-11,8.94084,5.63087,7.285855,False,False,False
2025-03-12,8.7832,3.2131,5.998150000000001,False,False,False
2025-03-13,8.23607,1.56437,4.90022,False,False,False
2025-03-14,8.65626,-1.68174,3.48726,False,False,False
2025-03-15,8.64215,0.7525,4.697325,False,False,False
2025-03-16,9.1165,-1.04145,4.0375250000000005,False,False,False
2025-03-17,8.33881,3.95585,6.14733,False,False,False
2025-03-18,11.40921,1.72344,6.566325,False,False,False
2025-03-19,17.67813,-0.25451,8.71181,False,False,False
2025-03-20,20.24488,5.7501,12.997489999999999,False,False,False
2025-03-21,17.70957,8.86347,13.28652,False,False,False
2025-03-22,16.82745,10.94586,13.886655,False,False,False
2025-03-23,13.27422,8.12561,10.699915,False,False,False
2025-03-24,13.37911,7.01673,10.19792,False,False,False
2025-03-25,14.64286,3.07305,8.857955,False,False,False
2025-03-26,17.12897,7.22394,12.176454999999999,False,False,False
2025-03-27,14.63882,3.45858,9.0487,False,False,False
2025-03-28,15.2743,8.57769,11.925995,False,False,False
2025-03-29,14.48137,1.79239,8.13688,False,False,False
2025-03-30,17.25853,8.43194,12.845235,False,False,False
2025-03-31,16.69273,3.05123,9.87198,False,False,False
2025-04-01,14.27636,4.97667,9.626515000000001,False,False,False
2025-04-02,16.29793,6.05538,11.176655,False,False,False
2025-04-03,18.64455,8.0997,13.372125,False,False,False
2025-04-04,21.51107,8.49219,15.00163,False,False,False
2025-04-05,17.86781,5.515,11.691405,False,False,False
2025-04-06,15.37464,4.94665,10.160644999999999,False,False,False
2025-04-07,15.25483,3.30809,9.28146,False,False,False
2025-04-08,16.14497,1.95404,9.049505,False,False,False
2025-04-09,13.34357,3.22995,8.28676,False,False,False
2025-04-10,15.95922,4.54755,10.253385,False,False,False
2025-04-11,22.32665,3.43683,12.88174,False,False,False
2025-04-12,22.38913,5.21699,13.80306,False,False,False
2025-04-13,17.04681,10.18055,13.61368,False,False,False
2025-04-14,15.60713,3.67672,9.641925,False,False,False
2025-04-15,16.21515,9.61636,12.915755,False,False,False
2025-04-16,15.45394,8.34305,11.898495,False,False,False
2025-04-17,17.45723,2.48812,9.972674999999999,False,False,False
2025-04-18,17.151,6.80771,11.979355,False,False,False
2025-04-19,16.55944,11.03805,13.798745,False,False,False
2025-04-20,14.27071,5.77458,10.022645,False,False,False
2025-04-21,15.89472,8.88435,12.389534999999999,False,False,False
2025-04-22,17.23762,4.77074,11.00418,False,False,False
2025-04-23,12.52845,7.90636,10.217405,False,False,False
2025-04-24,15.69446,8.22822,11.96134,False,False,False
2025-04-25,15.81064,4.14832,9.979479999999999,False,False,False
2025-04-26,18.04015,7.43916,12.739655,False,False,False
2025-04-27,20.84051,5.1772,13.008854999999999,False,False,False
2025-04-28,23.15616,6.33163,14.743895,False,False,False
2025-04-29,22.79037,6.12945,14.45991,False,False,False
2025-04-30,25.40044,6.50085,15.950645,False,False,False
2025-05-01,27.94242,8.17601,18.059215,False,False,False
2025-05-02,24.19379,13.24211,18.717950000000002,False,False,False
2025-05-03,20.29355,9.4663,14.879925,False,False,False
2025-05-04,14.3854,6.64752,10.51646,False,False,False
2025-05-05,14.55069,4.73091,9.640799999999999,False,False,False
2025-05-06,15.28149,5.16287,10.22218,False,False,False
2025-05-07,16.46172,4.932,10.696860000000001,False,False,False
2025-05-08,16.71358,8.80183,12.757705000000001,False,False,False
2025-05-09,18.95698,6.29097,12.623975000000002,False,False,False
2025-05-10,22.18061,6.39105,14.28583,False,False,False
2025-05-11,24.63179,7.71457,16.17318,False,False,False
2025-05-12,23.44898,13.20862,18.3288,False,False,False
2025-05-13,23.94354,10.81323,17.378385,False,False,False
2025-05-14,22.49202,8.21109,15.351555000000001,False,False,False
2025-05-15,13.82425,8.64065,11.23245,False,False,False
2025-05-16,18.47357,6.80814,12.640854999999998,False,False,False
2025-05-17,19.10969,10.1481,14.628895,False,False,False
2025-05-18,16.90709,8.78306,12.845075000000001,False,False,False
2025-05-19,20.29433,9.59822,14.946275,False,False,False
2025-05-20,22.39628,6.96106,14.67867,False,False,False
2025-05-21,19.13522,11.13617,15.135695,False,False,False
2025-05-22,15.63253,4.84348,10.238005,False,False,False
2025-05-23,20.21587,3.34849,11.78218,False,False,False
2025-05-24,21.07915,12.1766,16.627875,False,False,False
2025-05-25,20.37626,13.84033,17.108295,False,False,False
2025-05-26,19.02643,10.2984,14.662415000000001,False,False,False
2025-05-27,17.78045,12.80211,15.29128,False,False,False
2025-05-28,21.37056,12.8911,17.13083,False,False,False
2025-05-29,24.20162,12.77585,18.488735,False,False,False
2025-05-30,24.28697,14.55002,19.418495,False,False,False
2025-05-31,25.97206,13.96247,19.967264999999998,False,False,False
2025-06-01,21.46203,12.43214,16.947085,False,False,False
2025-06-02,21.2034,10.79878,16.001089999999998,False,False,False
2025-06-03,17.65723,10.56721,14.112219999999999,False,False,False
2025-06-04,19.33683,9.9346,14.635715,False,False,False
2025-06-05,16.36401,11.73047,14.04724,False,False,False
2025-06-06,20.17708,10.13505,15.156065,False,False,False
2025-06-07,17.48124,11.06019,14.270715,False,False,False
2025-06-08,18.74405,7.85448,13.299265,False,False,False
2025-06-09,20.29186,9.84841,15.070135,False,False,False
2025-06-10,22.7848,13.63324,18.209020000000002,False,False,False
2025-06-11,23.28981,11.82466,17.557235,False,False,False
2025-06-12,25.54896,13.08995,19.319455,False,False,False
2025-06-13,28.42244,13.91286,21.167650000000002,False,False,False
2025-06-14,24.23641,15.48227,19.85934,False,False,False
2025-06-15,24.21501,11.78737,18.00119,False,False,False
2025-06-16,25.76074,11.75257,18.756655,False,False,False
2025-06-17,26.99756,12.6854,19.84148,False,False,False
2025-06-18,28.31817,13.08958,20.703875,False,False,False
2025-06-19,30.82745,14.44072,22.634085,False,False,False
2025-06-20,28.80191,16.65109,22.7265,False,False,False
2025-06-21,31.81261,14.7368,23.274705,False,False,False
2025-06-22,25.65338,16.21838,20.935879999999997,False,False,False
2025-06-23,23.08773,16.01575,19.551740000000002,False,False,False
2025-06-24,26.19686,13.27208,19.73447,False,False,False
2025-06-25,27.33633,15.54568,21.441005,False,False,False
2025-06-26,25.00456,17.33277,21.168665,False,False,False
2025-06-27,27.12154,12.34323,19.732385,False,False,False
2025-06-28,30.04132,18.15619,24.098754999999997,False,False,False
2025-06-29,29.66725,18.48102,24.074135,False,False,False
2025-06-30,32.1778,16.61159,24.394695,False,False,False
2025-07-01,33.81906,20.13247,26.975765000000003,False,False,False
2025-07-02,24.39765,17.60255,21.0001,False,False,False
2025-07-03,24.91875,10.26785,17.5933,False,False,False
2025-07-04,27.23458,11.19083,19.212705,False,False,False
2025-07-05,22.36976,16.41513,19.392445000000002,False,False,False
2025-07-06,22.33301,16.5109,19.421955,False,False,False
2025-07-07,21.57761,13.23013,17.40387,False,False,False
2025-07-08,24.31011,11.92707,18.11859,False,False,False
