date,mean_wind_speed_knots,hourly_obs_count,wind_speed_max_knots,wind_speed_min_knots,wind_direction_deg,mean_wind_speed_iqr_outlier,wind_speed_max_iqr_outlier,wind_speed_min_iqr_outlier,wind_speed_iqr_outlier,wind_imputed_from_kew
2025-09-02,3.4583333333333335,24,6.0,2.0,152.67884780780105,False,False,False,False,False
2025-09-03,8.083333333333334,24,13.0,2.0,213.05392223900134,False,False,False,False,False
2025-09-04,6.375,24,11.0,2.0,233.35892774523012,False,False,False,False,False
2025-09-05,4.708333333333333,24,7.0,1.0,349.4979698352038,False,False,False,False,False
2025-09-06,3.2916666666666665,24,7.0,1.0,117.16347558200903,False,False,False,False,False
2025-09-07,4.708333333333333,24,11.0,2.0,152.48305677058772,False,False,False,False,False
2025-09-08,5.916666666666667,24,9.0,2.0,229.68898604320933,False,False,False,False,False
2025-09-09,3.5,24,9.0,1.0,183.59383258732208,False,False,False,False,False
2025-09-10,4.125,24,8.0,2.0,154.19608262758516,False,False,False,False,False
2025-09-11,8.416666666666666,24,11.0,6.0,233.3252925938067,False,False,False,False,False
2025-09-12,7.958333333333333,24,12.0,3.0,234.23874480131926,False,False,False,False,False
2025-09-13,5.625,24,10.0,2.0,220.7397376954563,False,False,False,False,False
2025-09-14,4.666666666666667,24,14.0,1.0,180.56685703630788,False,False,False,False,False
2025-09-15,14.25,24,18.0,12.0,245.00637041604887,True,True,True,True,False
2025-09-16,8.666666666666666,24,11.0,5.0,260.3728549838098,False,False,False,False,False
2025-09-17,8.125,24,12.0,2.0,226.35285522152685,False,False,False,False,False
2025-09-18,9.083333333333334,24,11.0,5.0,231.25059068742524,False,False,False,False,False
2025-09-19,4.0,24,8.0,1.0,194.03681180385627,False,False,False,False,False
2025-09-20,6.625,24,15.0,1.0,212.15649799737682,False,False,False,False,False
2025-09-21,6.5,24,13.0,3.0,0.5787967734748918,False,False,False,False,False
2025-09-22,5.5,24,9.0,1.0,26.270009016680035,False,False,False,False,False
2025-09-23,4.208333333333333,24,6.0,2.0,18.265200067367346,False,False,False,False,False
2025-09-24,3.7083333333333335,24,5.0,3.0,53.1029648431757,False,False,False,False,False
2025-09-25,3.9166666666666665,24,5.0,3.0,47.01045486110269,False,False,False,False,False
2025-09-26,2.5833333333333335,24,4.0,1.0,72.70735737505765,False,False,False,False,False
2025-09-27,2.4583333333333335,24,4.0,1.0,126.98447757364818,False,False,False,False,False
2025-09-28,2.0833333333333335,24,5.0,1.0,181.54432483223374,False,False,False,False,False
2025-09-29,2.0,24,4.0,0.0,316.2122853977256,False,False,False,False,False
2025-09-30,1.875,24,4.0,1.0,217.45986266553655,False,False,False,False,False
2025-10-01,2.0833333333333335,24,5.0,1.0,116.28899363425029,False,False,False,False,False
2025-10-02,2.6666666666666665,24,8.0,1.0,164.3490353589641,False,False,False,False,False
2025-10-03,5.75,24,13.0,2.0,181.95024771547241,False,False,False,False,False
2025-10-04,11.708333333333334,24,15.0,9.0,258.23033759477454,True,False,True,True,False
2025-10-05,8.0,24,12.0,4.0,295.0597298978019,False,False,False,False,False
2025-10-06,5.208333333333333,24,7.0,4.0,265.51308572316776,False,False,False,False,False
2025-10-07,4.5,24,7.0,2.0,251.52891570429006,False,False,False,False,False
2025-10-08,3.0,24,5.0,1.0,307.09425649395786,False,False,False,False,False
2025-10-09,3.875,24,7.0,1.0,332.92594647668574,False,False,False,False,False
2025-10-10,2.7916666666666665,24,4.0,2.0,350.4779774825809,False,False,False,False,False
2025-10-11,1.7916666666666667,24,3.0,1.0,9.898162215335901,False,False,False,False,False
2025-10-12,1.8333333333333333,24,3.0,1.0,55.68674035049975,False,False,False,False,False
2025-10-13,2.6666666666666665,24,5.0,1.0,42.063021599642184,False,False,False,False,False
2025-10-14,4.375,24,8.0,2.0,29.757954236032106,False,False,False,False,False
2025-10-15,3.6666666666666665,24,5.0,2.0,35.60359653509363,False,False,False,False,False
2025-10-16,2.5,24,4.0,1.0,46.423677696281175,False,False,False,False,False
2025-10-17,1.625,24,2.0,1.0,113.37788305786177,False,False,False,False,False
2025-10-18,2.6666666666666665,24,5.0,1.0,121.65344185939722,False,False,False,False,False
2025-10-19,3.3333333333333335,24,9.0,2.0,124.17009391845255,False,False,False,False,False
2025-10-20,3.2083333333333335,24,9.0,1.0,153.84013282781507,False,False,False,False,False
2025-10-21,7.5,24,11.0,5.0,244.13286495007128,False,False,False,False,False
2025-10-22,2.9166666666666665,24,4.0,1.0,219.10723872319463,False,False,False,False,False
2025-10-23,9.458333333333334,24,12.0,4.0,332.8184320315263,False,False,False,False,False
2025-10-24,9.25,24,12.0,7.0,247.08559019826646,False,False,True,True,False
2025-10-25,6.541666666666667,24,10.0,4.0,304.53271576286966,False,False,False,False,False
2025-10-26,7.208333333333333,24,11.0,4.0,282.80434957848166,False,False,False,False,False
2025-10-27,8.375,24,13.0,5.0,282.45338971095094,False,False,False,False,False
2025-10-28,8.875,24,12.0,4.0,254.96821105018037,False,False,False,False,False
2025-10-29,4.416666666666667,24,7.0,2.0,243.06540387720088,False,False,False,False,False
2025-10-30,4.0,24,7.0,2.0,202.47858000051275,False,False,False,False,False
2025-10-31,3.4583333333333335,24,6.0,2.0,152.28783701098428,False,False,False,False,False
2025-11-01,7.833333333333333,24,14.0,4.0,221.78911576315568,False,False,False,False,False
2025-11-02,5.125,24,9.0,2.0,218.22376634303905,False,False,False,False,False
2025-11-03,8.125,24,15.0,3.0,222.9234199584665,False,False,False,False,False
2025-11-04,5.0,24,10.0,2.0,180.28707310378255,False,False,False,False,False
2025-11-05,2.875,24,4.0,2.0,128.7698273640665,False,False,False,False,False
2025-11-06,2.25,24,6.0,1.0,150.91059627047684,False,False,False,False,False
2025-11-07,2.4583333333333335,24,4.0,1.0,124.58177484378194,False,False,False,False,False
2025-11-08,4.041666666666667,24,6.0,2.0,241.08514233719524,False,False,False,False,False
2025-11-09,2.5,24,7.0,1.0,150.05047549453104,False,False,False,False,False
2025-11-10,3.7083333333333335,24,8.0,2.0,165.9201444881361,False,False,False,False,False
2025-11-11,3.5,24,7.0,2.0,147.71461647502093,False,False,False,False,False
2025-11-12,3.25,24,8.0,2.0,156.59754596180642,False,False,False,False,False
2025-11-13,4.041666666666667,24,9.0,1.0,185.1556745564032,False,False,False,False,False
2025-11-14,2.0416666666666665,24,3.0,1.0,121.01861171167508,False,False,False,False,False
2025-11-15,2.4166666666666665,24,5.0,1.0,66.40208166266655,False,False,False,False,False
2025-11-16,4.75,24,7.0,2.0,31.24738268249172,False,False,False,False,False
2025-11-17,6.5,24,9.0,3.0,358.9985973427938,False,False,False,False,False
2025-11-18,4.875,24,8.0,2.0,250.7969983827976,False,False,False,False,False
2025-11-19,7.541666666666667,24,12.0,4.0,328.3841389038945,False,False,False,False,False
2025-11-20,5.625,24,8.0,3.0,321.964889744661,False,False,False,False,False
2025-11-21,4.166666666666667,24,6.0,2.0,328.48432240123077,False,False,False,False,False
2025-11-22,3.375,24,8.0,2.0,170.17822739343558,False,False,False,False,False
2025-11-23,6.916666666666667,24,11.0,2.0,229.354845823216,False,False,False,False,False
2025-11-24,5.916666666666667,24,10.0,2.0,295.83013841010853,False,False,False,False,False
2025-11-25,6.083333333333333,24,9.0,3.0,343.40642948689464,False,False,False,False,False
2025-11-26,3.0,24,5.0,2.0,249.7179317322359,False,False,False,False,False
2025-11-27,8.25,24,10.0,5.0,229.16566822316108,False,False,False,False,False
2025-11-28,7.5,24,13.0,3.0,229.99999999999997,False,False,False,False,False
2025-11-29,5.791666666666667,24,9.0,2.0,218.23465879658266,False,False,False,False,False
2025-11-30,4.875,24,7.0,2.0,249.96546289945718,False,False,False,False,False
2025-12-01,5.791666666666667,24,9.0,2.0,193.46822797615948,False,False,False,False,False
2025-12-02,3.6666666666666665,24,9.0,2.0,187.3100147345551,False,False,False,False,False
2025-12-03,2.4166666666666665,24,6.0,1.0,144.7019064699557,False,False,False,False,False
2025-12-04,4.666666666666667,24,7.0,3.0,174.34441747578978,False,False,False,False,False
2025-12-05,3.0,24,6.0,1.0,138.2778580715252,False,False,False,False,False
2025-12-06,8.375,24,13.0,4.0,225.60506922320275,False,False,False,False,False
2025-12-07,6.333333333333333,24,14.0,2.0,201.08905334701967,False,False,False,False,False
2025-12-08,6.5,24,10.0,2.0,220.19309701179438,False,False,False,False,False
2025-12-09,6.125,24,15.0,3.0,180.84848008684594,False,False,False,False,False
2025-12-10,7.916666666666667,24,10.0,6.0,230.3341059065726,False,False,False,False,False
2025-12-11,3.25,24,6.0,1.0,168.35885006630588,False,False,False,False,False
2025-12-12,3.2083333333333335,24,8.0,2.0,165.7228607919634,False,False,False,False,False
2025-12-13,2.6666666666666665,24,6.0,1.0,211.26349745947317,False,False,False,False,False
2025-12-14,4.125,24,9.0,2.0,201.4468551646885,False,False,False,False,False
2025-12-15,3.5,24,8.0,2.0,157.4114844552172,False,False,False,False,False
2025-12-16,3.6666666666666665,24,7.0,2.0,82.66375313294981,False,False,False,False,False
2025-12-17,3.75,24,7.0,1.0,228.74054662921984,False,False,False,False,False
2025-12-18,5.791666666666667,24,13.0,2.0,189.25004385556042,False,False,False,False,False
2025-12-19,6.125,24,9.0,2.0,224.32684665243318,False,False,False,False,False
2025-12-20,2.1666666666666665,24,4.0,1.0,121.66618820082044,False,False,False,False,False
2025-12-21,2.1666666666666665,24,4.0,1.0,121.68308591791094,False,False,False,False,False
2025-12-22,2.2083333333333335,24,4.0,1.0,119.58413656308215,False,False,False,False,False
2025-12-23,3.25,24,4.0,2.0,109.41567414380569,False,False,False,False,False
2025-12-24,4.708333333333333,24,6.0,4.0,104.57148260263585,False,False,False,False,False
2025-12-25,4.625,24,7.0,3.0,95.56023567312752,False,False,False,False,False
2025-12-26,2.8333333333333335,24,3.0,2.0,100.36479322905149,False,False,False,False,False
2025-12-27,3.375,24,4.0,3.0,67.96210192119008,False,False,False,False,False
2025-12-28,3.0,24,4.0,2.0,82.12930203233418,False,False,False,False,False
2025-12-29,3.5416666666666665,24,5.0,3.0,63.68720630566543,False,False,False,False,False
2025-12-30,4.166666666666667,24,6.0,3.0,29.163537073980365,False,False,False,False,False
2025-12-31,4.0,24,6.0,2.0,273.4106040625287,False,False,False,False,False
