date,mean_relative_humidity_pct,relative_humidity_max_pct,relative_humidity_min_pct,total_precipitation_mm,precipitation_max_mm,precipitation_min_mm,mean_air_pressure_hpa,air_pressure_max_hpa,air_pressure_min_hpa,temperature_max_c,temperature_min_c,temperature_avg_c,mean_wind_speed_knots,wind_speed_max_knots,wind_speed_min_knots,wind_direction_deg
2022-04-07,58.95,89.1,34.7,4.4,2.2,0.0,989.8083333333334,1000.9,983.9,13.59414,6.81972,10.20693,13.0,16.0,4.0,270.6360893717208
2022-04-08,59.78333333333333,79.3,37.0,0.0,0.0,0.0,1000.825,1008.6,997.8,11.35049,1.85771,6.604100000000001,4.291666666666667,9.0,1.0,16.779590523457955
2022-04-09,56.104166666666664,86.4,32.0,0.0,0.0,0.0,1015.2458333333334,1019.1,1009.7,12.38106,0.59361,6.487335,5.458333333333333,9.0,3.0,306.18661411483424
2022-04-10,49.99166666666667,75.2,30.7,0.0,0.0,0.0,1018.6666666666666,1020.3,1016.2,13.33323,-0.20325,6.56499,2.9166666666666665,5.0,1.0,160.73831931112545
2022-04-11,51.479166666666664,70.6,26.5,0.0,0.0,0.0,1009.8125,1015.9,1005.9,17.46319,5.01811,11.24065,3.5,7.0,1.0,119.16778854117194
2022-04-12,68.86666666666666,84.3,59.4,0.0,0.0,0.0,1006.0375,1010.8,1003.6,18.83653,9.49818,14.167355,4.125,8.0,1.0,176.12298994176808
2022-04-13,71.25416666666666,88.8,51.0,0.0,0.0,0.0,1015.5041666666666,1020.1,1011.1,18.78232,9.19711,13.989715,4.75,9.0,1.0,233.2333292043444
2022-04-14,68.52916666666667,93.4,48.6,0.0,0.0,0.0,1021.9166666666666,1024.2,1020.1,19.09338,5.91189,12.502635,3.0416666666666665,5.0,2.0,257.5225862367721
2022-04-15,63.0625,86.0,41.9,0.0,0.0,0.0,1026.2875,1028.7,1024.3,22.20607,6.67611,14.44109,2.375,5.0,1.0,235.03856653380703
2022-04-16,66.94166666666666,89.3,42.1,0.0,0.0,0.0,1029.525,1030.9,1028.4,19.18508,6.93993,13.062505,2.7083333333333335,4.0,2.0,118.7525849087972
2022-04-17,51.10833333333333,87.7,17.2,0.0,0.0,0.0,1022.2958333333332,1028.2,1017.5,19.19558,6.10047,12.648025,3.3333333333333335,6.0,2.0,135.59058759599424
2022-04-18,55.90416666666667,84.2,31.8,0.0,0.0,0.0,1016.9791666666666,1018.1,1015.8,17.42938,6.04561,11.737495,4.0,6.0,2.0,274.91023832732066
2022-04-19,57.88333333333333,75.9,43.3,0.0,0.0,0.0,1016.05,1017.3,1015.1,16.17871,5.97352,11.076115,3.125,5.0,1.0,19.886798822308037
2022-04-20,56.39166666666667,89.0,27.9,0.0,0.0,0.0,1015.8291666666668,1017.4,1014.4,17.9567,7.0491,12.5029,4.041666666666667,6.0,2.0,77.03734767364836
2022-04-21,56.75416666666666,82.5,35.1,0.0,0.0,0.0,1012.1,1014.2,1010.7,18.24695,6.06327,12.15511,3.25,5.0,1.0,118.46408149258582
2022-04-22,62.395833333333336,77.0,48.4,0.0,0.0,0.0,1007.2791666666668,1010.6,1005.5,15.9828,8.2816,12.1322,4.041666666666667,6.0,3.0,79.23798925439638
2022-04-23,64.69583333333334,77.8,48.7,0.0,0.0,0.0,1003.1583333333332,1005.0,1002.2,16.80605,9.33112,13.068585,4.25,6.0,3.0,75.58524869272776
2022-04-24,56.75833333333333,82.6,37.2,0.0,0.0,0.0,1008.0791666666668,1013.7,1004.4,18.15504,7.74824,12.95164,4.583333333333333,6.0,3.0,41.90051636890985
2022-04-25,66.1125,85.5,48.4,0.8,0.6,0.0,1015.7333333333332,1018.9,1013.7,14.44366,6.11899,10.281325,4.458333333333333,7.0,2.0,43.03598342210836
2022-04-26,55.05416666666667,81.0,32.1,0.0,0.0,0.0,1021.9541666666668,1025.3,1019.3,15.67387,3.95236,9.813115,3.875,7.0,2.0,45.66618057977337
2022-04-27,59.2375,73.6,49.6,0.0,0.0,0.0,1027.525,1029.9,1025.5,11.30959,5.58442,8.447005,3.0833333333333335,5.0,2.0,79.08817721101468
2022-04-28,60.95416666666667,71.8,52.2,0.0,0.0,0.0,1030.7958333333331,1031.9,1029.6,13.69147,5.36858,9.530025,2.875,4.0,2.0,114.71522097791342
2022-04-29,60.70416666666667,78.4,48.5,0.0,0.0,0.0,1031.6958333333334,1032.5,1031.0,11.23224,5.36698,8.29961,3.4166666666666665,7.0,2.0,68.23973726227706
2022-04-30,55.916666666666664,73.4,33.4,0.0,0.0,0.0,1028.9,1031.9,1025.4,17.67977,2.42598,10.052875,2.7916666666666665,5.0,1.0,10.956715403392195
2022-05-01,65.49166666666666,83.6,43.9,0.0,0.0,0.0,1023.15,1025.6,1021.5,15.04285,9.13805,12.09045,4.5,6.0,2.0,246.12105570111152
2022-05-02,68.19583333333334,88.2,52.1,0.0,0.0,0.0,1020.9083333333332,1021.5,1020.1,16.73818,7.67829,12.208235,2.6666666666666665,4.0,1.0,250.8109479288354
2022-05-03,74.41666666666667,86.3,66.5,0.0,0.0,0.0,1020.9833333333332,1022.1,1020.1,15.07269,9.85703,12.46486,2.4166666666666665,5.0,1.0,87.78394374991865
2022-05-04,75.03750000000001,86.4,53.4,2.2,1.8,0.0,1019.0791666666668,1020.9,1017.4,18.15327,9.79213,13.9727,4.666666666666667,7.0,1.0,257.9513643370795
2022-05-05,65.10416666666667,87.7,46.6,0.0,0.0,0.0,1023.5333333333332,1025.6,1021.2,19.64043,6.29588,12.968155,3.875,6.0,1.0,329.5965776248357
2022-05-06,63.125,87.8,32.9,0.0,0.0,0.0,1024.7916666666667,1026.0,1023.3,22.71634,8.3266,15.52147,5.583333333333333,9.0,2.0,261.6627386302112
2022-05-07,77.41666666666667,96.4,59.6,0.8,0.8,0.0,1025.4125,1028.4,1023.7,19.19581,12.00469,15.60025,4.166666666666667,7.0,2.0,2.495768723841195
2022-05-08,61.34583333333333,82.0,40.2,0.0,0.0,0.0,1028.5333333333333,1030.0,1027.2,18.87238,9.26143,14.066905,2.9166666666666665,4.0,2.0,116.41350475642643
2022-05-09,60.28333333333333,84.7,45.0,0.0,0.0,0.0,1022.8375,1027.8,1017.6,22.05088,4.52816,13.28952,4.375,10.0,1.0,165.18262277647193
2022-05-10,64.03333333333333,80.9,42.4,0.0,0.0,0.0,1014.6416666666668,1017.4,1012.5,19.96763,13.70013,16.83388,7.541666666666667,11.0,4.0,233.66391119114803
2022-05-11,79.58333333333333,92.3,61.1,5.0,1.8,0.0,1010.3458333333332,1015.1,1007.6,15.86105,11.32601,13.59353,7.5,11.0,5.0,232.08926080318793
2022-05-12,66.63333333333334,93.2,43.9,0.0,0.0,0.0,1018.0083333333332,1019.0,1015.7,18.27883,6.62621,12.45252,6.541666666666667,10.0,3.0,245.23085380176292
2022-05-13,64.05,80.0,45.9,0.0,0.0,0.0,1019.6416666666668,1021.3,1018.7,20.50295,9.7034,15.103175,8.291666666666666,11.0,5.0,254.119385998927
2022-05-14,61.32083333333333,87.2,38.8,0.0,0.0,0.0,1020.5,1022.1,1018.6,22.54872,6.65131,14.600015,2.9583333333333335,4.0,1.0,225.71454853164735
2022-05-15,73.52916666666667,87.5,60.1,3.0,1.2,0.0,1015.0791666666668,1018.8,1011.0,18.33657,12.27199,15.30428,2.375,3.0,1.0,119.25902459500622
2022-05-16,76.95416666666667,93.4,58.5,0.4,0.2,0.0,1014.3041666666668,1018.3,1010.0,21.90645,11.62588,16.766165,6.416666666666667,12.0,1.0,207.28691236879
2022-05-17,63.26818181818182,86.2,35.5,0.0,0.0,0.0,1016.95,1019.0,1014.0,25.50615,9.92899,17.717570000000002,3.7142857142857144,7.0,1.0,140.152508549279
2022-05-18,57.21666666666667,83.9,29.2,0.4,0.4,0.0,1018.6,1021.6,1014.6,22.77549,10.38497,16.58023,4.75,7.0,2.0,204.4479234443315
2022-05-19,63.88333333333333,88.4,37.2,2.4000000000000004,2.2,0.0,1017.9583333333334,1020.6,1014.7,21.77826,13.21371,17.495985,5.041666666666667,8.0,1.0,266.50511894115806
2022-05-20,68.71666666666667,89.2,55.8,4.8,2.2,0.0,1018.4375,1020.4,1016.9,18.00242,11.33882,14.67062,6.125,10.0,3.0,238.5069975046319
2022-05-21,63.7375,87.7,42.1,0.0,0.0,0.0,1020.4166666666666,1022.1,1018.9,20.34462,9.11469,14.729655,5.5,7.0,3.0,250.07989820254116
2022-05-22,57.74166666666667,85.7,27.6,0.0,0.0,0.0,1013.1041666666666,1018.7,1007.9,23.0439,8.11557,15.579735,3.75,7.0,1.0,219.2928529141173
2022-05-23,66.72083333333333,90.2,48.4,0.4,0.2,0.0,1002.3125,1007.3,999.5,18.9506,10.3873,14.66895,4.875,9.0,3.0,276.13538561688927
2022-05-24,75.88333333333334,93.6,47.0,7.6,2.0,0.0,1006.0,1011.5,1001.5,18.03454,9.31052,13.67253,4.75,8.0,2.0,258.2970798033302
2022-05-25,72.77499999999999,84.4,58.1,0.2,0.2,0.0,1013.4208333333332,1018.1,1011.8,18.65965,8.08529,13.37247,8.291666666666666,13.0,4.0,234.961433425864
2022-05-26,74.49583333333334,89.1,62.7,0.0,0.0,0.0,1021.0041666666666,1022.6,1018.5,20.0918,10.2211,15.15645,8.333333333333334,12.0,5.0,250.3332431749463
2022-05-27,58.09583333333333,89.7,36.6,0.0,0.0,0.0,1024.1166666666666,1026.3,1022.3,20.18889,12.53896,16.363925000000002,7.375,9.0,5.0,316.73965139477633
2022-05-28,52.979166666666664,67.4,40.7,0.0,0.0,0.0,1024.675,1026.3,1023.0,18.34244,7.76186,13.05215,5.208333333333333,7.0,3.0,9.98185446085114
2022-05-29,56.59166666666667,71.0,41.6,0.0,0.0,0.0,1019.0041666666666,1022.7,1016.0,16.3968,6.74367,11.570235,5.208333333333333,8.0,2.0,31.75081978449867
2022-05-30,73.55,87.3,53.6,1.8,1.6,0.0,1013.5083333333332,1015.8,1012.2,15.35787,4.4486,9.903235,3.625,8.0,1.0,183.94419216631968
2022-05-31,80.1375,90.9,59.3,8.6,3.4,0.0,1012.4041666666668,1014.7,1011.5,16.39315,7.95555,12.17435,3.7916666666666665,7.0,1.0,225.1680198718913
2022-06-01,66.825,90.5,40.8,0.2,0.2,0.0,1016.95,1019.8,1014.9,18.38877,6.36097,12.37487,3.4166666666666665,5.0,1.0,305.10484559095687
2022-06-02,60.70416666666667,86.1,43.3,0.0,0.0,0.0,1019.8458333333332,1021.0,1018.7,20.69098,6.77818,13.73458,2.6666666666666665,5.0,1.0,120.82269026567012
2022-06-03,58.6125,78.4,37.1,0.0,0.0,0.0,1017.7666666666668,1019.3,1016.7,22.73698,10.26404,16.50051,2.8333333333333335,5.0,1.0,118.38189061019476
2022-06-04,63.87916666666666,78.0,48.3,0.0,0.0,0.0,1019.7625,1020.9,1018.7,19.90296,12.13501,16.018985,3.8333333333333335,5.0,3.0,102.08611234140784
2022-06-05,88.65833333333335,94.2,79.4,9.0,3.2,0.0,1015.8041666666668,1018.2,1014.9,14.98525,11.19756,13.091405,4.166666666666667,7.0,3.0,351.4390691351749
2022-06-06,83.9875,95.3,71.4,2.2,0.8,0.0,1014.3333333333334,1015.2,1013.2,17.8626,11.45528,14.65894,5.291666666666667,7.0,4.0,250.68525940423928
2022-06-07,71.08749999999999,81.9,51.5,0.0,0.0,0.0,1011.475,1013.9,1008.2,21.06871,9.4339,15.251305,4.0,8.0,1.0,217.2379659535488
2022-06-08,67.08749999999999,93.4,40.4,1.4,0.8,0.0,1005.675,1010.2,1003.5,22.0695,13.89255,17.981025000000002,6.916666666666667,11.0,2.0,251.04192429363687
2022-06-09,70.56666666666666,86.9,49.0,0.0,0.0,0.0,1015.1333333333332,1017.4,1010.7,20.20083,10.69078,15.445805,6.708333333333333,10.0,4.0,239.1337335647688
2022-06-10,65.61666666666666,91.4,43.3,0.2,0.2,0.0,1018.2666666666668,1019.7,1017.3,22.94065,15.06373,19.00219,7.958333333333333,11.0,5.0,225.83221145882803
2022-06-11,63.6,87.3,42.4,0.0,0.0,0.0,1021.375,1023.6,1019.9,22.64418,11.30462,16.9744,7.583333333333333,10.0,4.0,241.7186555437727
2022-06-12,56.7125,83.3,39.9,0.0,0.0,0.0,1023.1583333333332,1024.3,1021.7,21.99333,10.10788,16.050605,6.708333333333333,9.0,4.0,280.5626835437271
2022-06-13,54.0,72.8,41.0,0.0,0.0,0.0,1024.3041666666666,1025.6,1023.2,20.80966,9.00584,14.90775,4.083333333333333,6.0,2.0,297.3629760008982
2022-06-14,51.925,74.9,35.7,0.0,0.0,0.0,1020.6,1023.4,1017.7,24.09013,8.52131,16.30572,3.5833333333333335,6.0,2.0,195.39365652409293
2022-06-15,49.00833333333333,69.8,32.4,0.0,0.0,0.0,1018.275,1019.4,1017.3,27.11146,9.44943,18.280445,2.6666666666666665,5.0,1.0,151.90473005409535
2022-06-16,49.270833333333336,72.0,31.6,0.0,0.0,0.0,1021.3041666666668,1022.1,1019.4,28.45,11.36312,19.90656,3.75,8.0,1.0,241.7390576123476
2022-06-17,45.65,58.5,35.0,0.0,0.0,0.0,1019.3541666666666,1022.1,1017.3,31.57645,14.21755,22.897,6.75,13.0,1.0,222.08099075553963
2022-06-18,70.19166666666666,86.6,57.9,0.4,0.4,0.0,1017.4125,1018.5,1014.7,23.91849,16.59131,20.2549,5.791666666666667,12.0,2.0,18.383303671735064
2022-06-19,64.2375,81.1,45.7,0.2,0.2,0.0,1014.825,1016.1,1013.2,19.59943,9.99648,14.797955000000002,5.375,9.0,3.0,33.394422353293066
2022-06-20,55.333333333333336,71.2,39.1,0.0,0.0,0.0,1018.2333333333332,1019.4,1016.3,21.8439,11.17051,16.507205,4.541666666666667,8.0,2.0,40.67174886536304
2022-06-21,49.725,78.4,26.4,0.0,0.0,0.0,1014.6291666666666,1017.8,1012.4,24.953,8.44065,16.696825,2.6666666666666665,4.0,1.0,105.73634775702828
2022-06-22,54.22083333333333,76.7,37.0,0.0,0.0,0.0,1013.2625,1014.2,1011.9,26.30488,10.07592,18.1904,2.875,5.0,1.0,110.2785791880035
2022-06-23,65.96249999999999,80.8,47.8,0.4,0.4,0.0,1009.4375,1012.5,1007.1,25.11023,11.60425,18.35724,2.9583333333333335,7.0,1.0,79.80996219531005
2022-06-24,68.89583333333333,85.5,55.7,5.0,5.0,0.0,1004.675,1007.5,1003.2,22.0722,14.03742,18.05481,6.916666666666667,10.0,4.0,210.319032009903
2022-06-25,63.93333333333334,83.4,41.7,0.0,0.0,0.0,1007.7458333333334,1009.8,1004.7,20.81012,12.08573,16.447925,5.958333333333333,9.0,3.0,180.7242699335314
2022-06-26,56.479166666666664,81.4,38.3,0.0,0.0,0.0,1012.0166666666668,1014.4,1010.1,21.71063,9.99853,15.85458,6.166666666666667,10.0,2.0,191.9012198972607
2022-06-27,66.67916666666666,81.0,52.2,3.2,2.6,0.0,1016.0791666666668,1019.5,1014.1,20.44144,9.9753,15.20837,6.916666666666667,10.0,2.0,221.87846437716743
2022-06-28,58.975,79.9,39.5,0.0,0.0,0.0,1017.4416666666666,1019.9,1014.3,22.12698,9.53251,15.829745,5.416666666666667,9.0,2.0,186.09590484503912
2022-06-29,67.6875,86.4,53.2,1.0,1.0,0.0,1012.0125,1013.9,1010.7,21.19876,13.9422,17.57048,4.666666666666667,9.0,2.0,180.27312865738216
2022-06-30,69.42083333333333,86.8,48.0,4.8,4.6,0.0,1011.8541666666666,1014.1,1010.7,19.95031,13.10906,16.529685,4.791666666666667,8.0,2.0,218.55549542962055
2022-07-01,66.28750000000001,85.1,46.4,0.0,0.0,0.0,1016.2958333333332,1019.5,1014.1,21.46526,10.62173,16.043495,7.208333333333333,12.0,3.0,235.12756159767045
2022-07-02,65.00833333333334,83.0,46.5,0.0,0.0,0.0,1018.1208333333334,1019.6,1016.6,22.38668,10.9849,16.685789999999997,7.75,10.0,5.0,227.84471730314476
2022-07-03,62.73333333333333,83.7,41.8,0.0,0.0,0.0,1019.1541666666668,1021.1,1018.1,22.92957,10.62221,16.77589,5.166666666666667,7.0,3.0,280.81212617549056
2022-07-04,55.89166666666667,78.5,46.5,0.0,0.0,0.0,1021.0875,1022.7,1020.2,22.89442,10.02079,16.457605,5.583333333333333,8.0,3.0,290.5810223739211
2022-07-05,56.725,76.9,45.1,0.0,0.0,0.0,1024.7916666666667,1027.3,1023.0,22.2564,9.12978,15.69309,5.416666666666667,8.0,3.0,318.066394898794
2022-07-06,59.9875,69.4,50.3,0.0,0.0,0.0,1026.3125,1028.0,1024.1,24.29676,10.97318,17.63497,6.25,9.0,3.0,312.31123861217213
2022-07-07,58.42916666666667,74.5,38.1,0.0,0.0,0.0,1028.4458333333334,1031.7,1024.4,24.12261,16.01476,20.068685,5.0,8.0,1.0,356.99808438550883
2022-07-08,52.79583333333333,77.8,31.4,0.0,0.0,0.0,1031.2416666666666,1032.8,1029.4,28.45716,12.51284,20.485,4.458333333333333,7.0,2.0,333.44121416757906
2022-07-09,55.5875,73.0,32.7,0.0,0.0,0.0,1029.8541666666667,1031.0,1028.0,26.67258,14.77538,20.72398,4.916666666666667,7.0,2.0,15.627341708946917
2022-07-10,53.791666666666664,75.8,32.5,0.0,0.0,0.0,1026.4375,1029.4,1023.4,29.09741,12.84039,20.9689,3.75,6.0,1.0,224.0043304864686
2022-07-11,45.67083333333333,59.2,32.8,0.0,0.0,0.0,1022.9583333333334,1024.3,1021.1,31.20804,14.30074,22.75439,3.625,6.0,1.0,237.2799666475347
2022-07-12,47.68333333333334,57.5,37.2,0.0,0.0,0.0,1021.8125,1023.0,1020.5,30.75282,17.5131,24.13296,4.25,8.0,1.0,195.74626832107077
2022-07-13,52.54583333333333,77.3,37.6,0.0,0.0,0.0,1021.1291666666666,1021.9,1020.2,28.20402,19.39843,23.801225,4.0,6.0,2.0,326.7540301628982
2022-07-14,53.05,81.9,34.5,0.0,0.0,0.0,1022.5041666666666,1024.9,1021.4,25.30404,14.68715,19.995595,5.708333333333333,9.0,2.0,16.483154649622975
2022-07-15,48.40416666666667,67.5,34.3,0.0,0.0,0.0,1023.5666666666666,1025.2,1021.5,26.16927,11.41662,18.792945,5.25,8.0,2.0,322.88541754118654
2022-07-16,51.2,71.2,34.7,0.0,0.0,0.0,1024.7166666666667,1025.7,1023.9,27.99835,12.78036,20.389355,3.6666666666666665,6.0,2.0,54.20408422575167
2022-07-17,39.21666666666667,58.4,24.0,0.0,0.0,0.0,1024.7375,1026.4,1022.5,30.31136,13.47619,21.893775,3.0,5.0,1.0,141.31434171148726
2022-07-18,33.725,54.2,18.3,0.0,0.0,0.0,1018.9791666666666,1022.1,1016.1,36.5339,15.75317,26.143535,2.7916666666666665,6.0,1.0,160.8165771128896
2022-07-19,35.3375,70.1,15.4,0.2,0.2,0.0,1011.7291666666666,1015.7,1008.4,39.38515,19.3139,29.349525,4.416666666666667,9.0,1.0,150.8744490857379
2022-07-20,69.58749999999999,84.8,51.1,0.0,0.0,0.0,1015.4708333333332,1019.1,1012.5,26.85846,18.63789,22.748175,7.625,11.0,6.0,255.8740511644919
2022-07-21,66.5125,88.2,49.8,0.0,0.0,0.0,1021.2208333333332,1022.5,1019.4,23.98418,16.17015,20.077165,4.0,7.0,2.0,5.255732964733625
2022-07-22,65.175,74.4,53.8,0.2,0.2,0.0,1019.975,1022.2,1018.4,22.96469,16.72716,19.845925,3.2916666666666665,4.0,3.0,114.16460400764696
2022-07-23,62.3,77.9,37.3,0.0,0.0,0.0,1018.375,1019.2,1017.4,27.1968,14.31195,20.754375,5.583333333333333,10.0,1.0,214.2756730327864
2022-07-24,61.01666666666667,80.3,40.7,0.0,0.0,0.0,1013.5833333333334,1017.1,1009.7,28.48145,17.35747,22.91946,8.833333333333334,13.0,6.0,224.58227980320916
2022-07-25,64.25416666666666,79.7,50.3,0.0,0.0,0.0,1010.4583333333334,1016.3,1008.0,23.94528,17.61874,20.78201,8.958333333333334,11.0,8.0,258.25773533523017
2022-07-26,65.5,81.8,48.2,0.0,0.0,0.0,1019.0625,1021.0,1016.5,22.07549,14.72057,18.39803,4.416666666666667,8.0,3.0,355.0328156720679
2022-07-27,60.74166666666667,75.4,48.2,0.0,0.0,0.0,1020.0541666666668,1021.2,1018.4,22.12234,13.06719,17.594765000000002,2.7083333333333335,4.0,2.0,116.59044665017268
2022-07-28,56.75833333333333,74.3,41.2,0.0,0.0,0.0,1017.3416666666668,1018.6,1016.5,23.84805,14.79648,19.322265,2.9583333333333335,4.0,2.0,114.16460400764696
2022-07-29,53.79583333333333,74.3,34.5,0.0,0.0,0.0,1018.325,1019.4,1017.6,27.07141,12.64621,19.85881,2.5833333333333335,4.0,1.0,55.63158236046996
2022-07-30,60.74166666666667,77.9,48.9,0.0,0.0,0.0,1018.0291666666668,1019.4,1016.7,26.35233,14.9057,20.629015,5.416666666666667,8.0,3.0,234.65041453089157
2022-07-31,69.56666666666666,80.5,54.3,0.0,0.0,0.0,1016.0083333333332,1017.8,1015.0,26.54039,19.15281,22.8466,6.875,10.0,2.0,252.74842739952547
2022-08-01,64.17916666666666,78.8,49.7,0.0,0.0,0.0,1017.8708333333334,1019.0,1016.6,26.97139,16.96854,21.969965,3.4583333333333335,8.0,2.0,161.23142387005043
2022-08-02,71.02499999999999,83.8,63.0,0.0,0.0,0.0,1014.9958333333334,1016.9,1013.6,26.33549,18.02933,22.18241,7.958333333333333,11.0,4.0,229.16989811036908
2022-08-03,74.15416666666667,86.3,59.9,0.0,0.0,0.0,1013.25,1013.9,1012.2,27.25969,17.57941,22.41955,7.0,10.0,4.0,235.70134582037775
2022-08-04,53.42916666666667,73.9,37.5,0.0,0.0,0.0,1015.1083333333332,1018.0,1013.5,24.79368,16.38662,20.59015,6.041666666666667,9.0,4.0,321.1559314858087
2022-08-05,43.57083333333333,60.5,30.1,0.0,0.0,0.0,1022.3041666666668,1026.9,1018.3,23.20677,14.21463,18.7107,7.166666666666667,8.0,5.0,353.02582163411284
2022-08-06,44.44166666666666,64.4,24.6,0.0,0.0,0.0,1028.075,1029.5,1026.5,24.24766,10.11228,17.17997,4.5,7.0,2.0,5.438234095154087
2022-08-07,44.50416666666666,67.8,29.1,0.0,0.0,0.0,1025.625,1027.4,1023.4,27.1338,10.10318,18.61849,3.0416666666666665,6.0,1.0,322.8033610676158
2022-08-08,52.35833333333333,70.2,37.6,0.0,0.0,0.0,1026.4083333333333,1028.4,1025.3,28.54004,13.36439,20.952215,3.125,5.0,1.0,49.959184569552974
2022-08-09,60.020833333333336,83.9,38.7,0.0,0.0,0.0,1028.4,1029.9,1027.1,28.20501,13.52514,20.865075,2.75,4.0,1.0,93.55885355797034
2022-08-10,57.88333333333333,80.1,36.0,0.0,0.0,0.0,1025.2875,1027.8,1022.9,29.73812,13.47863,21.608375,2.625,4.0,1.0,98.4873964197932
2022-08-11,49.85833333333333,74.1,27.5,0.0,0.0,0.0,1021.275,1023.3,1019.0,32.28229,14.2995,23.290895000000003,2.4583333333333335,4.0,1.0,100.23643188509214
2022-08-12,43.6375,65.1,24.2,0.0,0.0,0.0,1017.8666666666668,1020.5,1015.9,32.78674,15.42516,24.10595,2.5,4.0,1.0,86.04670852513408
2022-08-13,44.025,70.2,20.5,0.0,0.0,0.0,1013.6125,1016.3,1011.3,33.70889,16.64244,25.175665,2.5833333333333335,5.0,1.0,89.21654096403944
2022-08-14,42.233333333333334,66.3,21.0,0.0,0.0,0.0,1006.5666666666666,1011.1,1003.6,32.87037,15.81905,24.34471,2.3333333333333335,4.0,1.0,115.32382014165604
2022-08-15,52.6625,71.8,33.3,0.4,0.4,0.0,1002.7833333333332,1005.6,1001.8,29.35947,16.74912,23.054295000000003,4.041666666666667,7.0,1.0,251.4459976612826
2022-08-16,75.90833333333333,87.7,61.4,3.1999999999999997,2.8,0.0,1007.3458333333332,1009.3,1005.4,22.88034,17.02463,19.952485,3.125,6.0,1.0,186.7519923448925
2022-08-17,81.14583333333333,92.2,52.9,23.6,13.4,0.0,1011.6458333333334,1014.6,1009.2,24.89917,15.76901,20.33409,3.2916666666666665,7.0,1.0,27.878900386155124
2022-08-18,71.325,87.2,48.7,0.0,0.0,0.0,1013.7333333333332,1014.9,1012.3,26.65679,17.34387,22.00033,4.583333333333333,9.0,1.0,241.99266869882945
2022-08-19,63.4875,93.1,37.1,0.2,0.2,0.0,1014.4791666666666,1017.7,1012.7,24.93754,18.51016,21.72385,6.125,9.0,4.0,261.4677883067679
2022-08-20,63.78333333333333,81.5,44.6,0.0,0.0,0.0,1017.075,1018.3,1015.6,24.99496,11.62823,18.311595,6.166666666666667,10.0,3.0,233.6580122567715
2022-08-21,65.64166666666667,85.1,38.5,0.0,0.0,0.0,1015.65,1016.3,1014.6,24.59463,13.75803,19.17633,4.625,7.0,3.0,234.80275108451096
2022-08-22,71.25833333333334,85.5,59.5,0.0,0.0,0.0,1013.725,1015.5,1012.3,23.20739,12.1979,17.702645,3.5,7.0,1.0,195.12152307779016
2022-08-23,79.15416666666667,94.1,60.6,1.6,1.0,0.0,1013.8791666666666,1015.9,1012.4,26.06007,17.80573,21.9329,4.583333333333333,7.0,1.0,218.72595690095957
2022-08-24,66.875,85.2,44.2,0.0,0.0,0.0,1016.0791666666668,1016.9,1015.5,29.06385,19.29086,24.177355,4.666666666666667,6.0,1.0,213.35539973450312
2022-08-25,82.72083333333333,94.1,67.0,36.4,8.2,0.0,1017.1916666666666,1019.6,1015.4,21.91715,17.58816,19.752654999999997,4.083333333333333,8.0,1.0,348.6933647639865
2022-08-26,64.83749999999999,92.2,40.4,0.2,0.2,0.0,1018.9625,1020.1,1017.5,24.71294,11.64414,18.17854,2.9166666666666665,5.0,1.0,314.54783790978456
2022-08-27,62.025,79.3,40.8,0.0,0.0,0.0,1018.8791666666666,1020.8,1018.1,24.81174,13.39187,19.101805,2.25,4.0,1.0,101.24948261039737
2022-08-28,62.416666666666664,78.0,46.6,0.0,0.0,0.0,1021.625,1022.6,1020.9,23.80048,12.41255,18.106515,2.5833333333333335,4.0,1.0,96.4129374846026
2022-08-29,61.49583333333334,77.3,47.2,0.0,0.0,0.0,1022.6166666666668,1023.3,1021.7,21.9722,14.79213,18.382165,3.0416666666666665,5.0,1.0,65.91624030108176
2022-08-30,63.85,79.8,49.6,0.0,0.0,0.0,1022.7791666666668,1024.3,1021.6,23.84611,13.64607,18.74609,4.333333333333333,6.0,3.0,45.37006753163979
2022-08-31,60.2625,76.5,40.7,0.0,0.0,0.0,1023.2625,1024.5,1021.7,23.62467,13.73194,18.678305,3.7083333333333335,5.0,3.0,60.88300198652752
2022-09-01,65.12916666666666,84.2,43.8,0.6,0.6,0.0,1018.9791666666666,1021.8,1016.9,23.67784,15.61748,19.64766,2.9583333333333335,4.0,2.0,104.9913889030172
2022-09-02,70.74166666666666,85.8,49.3,2.2,1.6,0.0,1012.2833333333332,1016.6,1009.0,24.75094,16.0212,20.38607,2.5,4.0,2.0,64.88759181895102
2022-09-03,69.56666666666666,85.8,53.9,0.0,0.0,0.0,1009.2916666666666,1012.1,1008.0,24.12997,14.24137,19.18567,3.2083333333333335,7.0,1.0,178.04365439875562
2022-09-04,67.72500000000001,87.9,53.7,0.0,0.0,0.0,1014.3583333333332,1015.7,1012.3,24.49218,14.8624,19.67729,3.375,5.0,2.0,126.931930223287
2022-09-05,73.52083333333333,91.0,57.9,7.4,6.0,0.0,1015.0291666666668,1017.2,1012.7,23.11443,14.82611,18.97027,2.75,6.0,1.0,158.14095584266852
2022-09-06,79.70416666666667,91.8,59.0,3.0,1.6,0.0,1011.4958333333334,1013.3,1009.4,22.51117,14.68423,18.5977,3.5416666666666665,6.0,1.0,157.67814267620977
2022-09-07,79.33333333333333,91.6,59.2,11.0,5.4,0.0,1008.325,1009.8,1006.6,21.60726,14.13144,17.86935,3.5833333333333335,7.0,1.0,155.986564931295
